session,response,sframe,nframes,word
40887,681367,7164,57,ground
40887,681367,7221,46,<eps>
40887,681367,7267,56,seeds
40887,681367,7323,58,can
40887,681367,7381,26,<eps>
40887,681367,7407,52,stick
40887,681367,7459,194,<eps>
40887,681367,7653,47,to
40887,681367,7700,27,<eps>
40887,681367,7727,24,an
40887,681367,7751,82,animal's
40887,681367,7833,63,<eps>
40887,681367,7896,56,fur
40887,681367,7952,169,<eps>
40887,681367,8121,76,or
40887,681367,8197,25,<eps>
40887,681367,8222,13,to
40887,681367,8235,14,a
40887,681367,8249,5,<backoff3>
40887,681367,8254,45,or
40887,681367,8299,43,<eps>
40887,681367,8342,59,to
40887,681367,8401,12,<eps>
40887,681367,8413,52,a
40887,681367,8465,25,<eps>
40887,681367,8490,75,person's
40887,681367,8565,16,<backoff1>
40887,681367,8581,300,<eps>
40887,681367,8881,63,take
40887,681367,8944,41,<eps>
40887,681367,8985,4,<backoff>
40964,682702,0,54,how
40964,682702,54,16,do
40964,682702,70,78,<eps>
40964,682702,148,41,plants
40964,682702,189,42,find
40964,682702,231,13,homes
40964,682702,244,6,i
40964,682702,250,16,saw
40964,682702,266,12,a
40964,682702,278,10,<backoff1>
40964,682702,288,40,find
40964,682702,328,57,homes
40964,682702,385,135,<eps>
40964,682702,520,29,i
40964,682702,549,23,saw
40964,682702,572,5,a
40964,682702,577,48,flower
40964,682702,625,44,growing
40964,682702,669,6,<eps>
40964,682702,675,13,in
40964,682702,688,7,a
40964,682702,695,78,sidewalk
40964,682702,773,28,<eps>
40964,682702,801,20,i
40964,682702,821,30,<eps>
40964,682702,851,61,wondered
40964,682702,912,69,<eps>
40964,682702,981,55,how
40964,682702,1036,107,<eps>
40964,682702,1143,25,the
40964,682702,1168,76,plant
40964,682702,1244,5,<eps>
40964,682702,1249,35,got
40964,682702,1284,42,there
40964,682702,1326,96,<eps>
40964,682702,1422,55,seeds
40964,682702,1477,51,travel
40964,682702,1528,24,in
40964,682702,1552,42,different
40964,682702,1594,62,ways
40964,682702,1656,21,<eps>
40964,682702,1677,23,some
40964,682702,1700,14,<eps>
40964,682702,1714,52,seeds
40964,682702,1766,35,just
40964,682702,1801,52,drop
40964,682702,1853,63,to
40964,682702,1916,3,<eps>
40964,682702,1919,9,the
40964,682702,1928,59,ground
40964,682702,1987,70,<eps>
40964,682702,2057,22,the
40964,682702,2079,21,wind
40964,682702,2100,47,<eps>
40964,682702,2147,28,or
40964,682702,2175,140,birds
40964,682702,2315,9,<eps>
40964,682702,2324,49,carry
40964,682702,2373,59,seeds
40964,682702,2432,17,to
40964,682702,2449,27,new
40964,682702,2476,78,places
40964,682702,2554,7,<eps>
40964,682702,2561,91,nearby
40964,682702,2652,20,<eps>
40964,682702,2672,37,or
40964,682702,2709,31,far
40964,682702,2740,50,away
40964,682702,2790,38,<eps>
40964,682702,2828,33,water
40964,682702,2861,40,<eps>
40964,682702,2901,30,can
40964,682702,2931,11,take
40964,682702,2942,41,seeds
40964,682702,2983,54,<eps>
40964,682702,3037,21,on
40964,682702,3058,7,a
40964,682702,3065,63,journey
40964,682702,3128,28,<eps>
40964,682702,3156,40,some
40964,682702,3196,48,animals
40964,682702,3244,48,hide
40964,682702,3292,38,seeds
40964,682702,3330,43,<eps>
40964,682702,3373,68,in
40964,682702,3441,102,<eps>
40964,682702,3543,19,the
40964,682702,3562,69,ground
40964,682702,3631,7,<eps>
40964,682702,3638,41,seeds
40964,682702,3679,28,can
40964,682702,3707,47,stick
40964,682702,3754,19,<eps>
40964,682702,3773,26,to
40964,682702,3799,11,<eps>
40964,682702,3810,30,an
40964,682702,3840,3,<eps>
40964,682702,3843,94,animal's
40964,682702,3937,26,<eps>
40964,682702,3963,48,fur
40964,682702,4011,25,<eps>
40964,682702,4036,21,or
40964,682702,4057,17,to
40964,682702,4074,47,a
40964,682702,4121,3,<backoff1>
40964,682702,4124,82,<eps>
40964,682702,4206,30,how
40964,682702,4236,39,do
40964,682702,4275,3,<backoff4>
40964,682702,4278,11,a
40964,682702,4289,72,person's
40964,682702,4361,57,socks
40964,682702,4418,18,when
40964,682702,4436,115,the
40964,682702,4551,12,<backoff1>
40964,682702,4563,35,when
40964,682702,4598,19,the
40964,682702,4617,45,seeds
40964,682702,4662,3,<backoff1>
40964,682702,4665,21,homes
40964,682702,4686,64,i
40964,682702,4750,3,<eps>
40964,682702,4753,88,saw
40964,682702,4841,5,a
40964,682702,4846,43,flower
40964,682702,4889,7,<eps>
40964,682702,4896,33,growing
40964,682702,4929,7,in
40964,682702,4936,13,a
40964,682702,4949,26,sidewalk
40964,682702,4975,5,i
40964,682702,4980,42,wondered
40964,682702,5022,6,how
40964,682702,5028,6,the
40964,682702,5034,89,plant
40964,682702,5123,38,got
40964,682702,5161,15,there
40964,682702,5176,15,<backoff1>
40964,682702,5191,31,<eps>
40964,682702,5222,25,a
40964,682702,5247,48,<eps>
40964,682702,5295,32,flower
40964,682702,5327,35,growing
40964,682702,5362,260,<eps>
40964,682702,5622,4,<backoff>
41091,684835,0,33,<eps>
41091,684835,33,73,how
41091,684835,106,35,do
41091,684835,141,66,plants
41091,684835,207,56,find
41091,684835,263,61,homes
41091,684835,324,29,i
41091,684835,353,43,saw
41091,684835,396,17,a
41091,684835,413,55,flower
41091,684835,468,66,growing
41091,684835,534,73,in
41091,684835,607,48,<eps>
41091,684835,655,19,a
41091,684835,674,93,sidewalk
41091,684835,767,26,i
41091,684835,793,16,<backoff1>
41091,684835,809,18,in
41091,684835,827,8,a
41091,684835,835,90,sidewalk
41091,684835,925,55,<eps>
41091,684835,980,21,i
41091,684835,1001,59,wondered
41091,684835,1060,42,how
41091,684835,1102,22,the
41091,684835,1124,49,plant
41091,684835,1173,55,got
41091,684835,1228,24,<eps>
41091,684835,1252,40,there
41091,684835,1292,31,<eps>
41091,684835,1323,48,seeds
41091,684835,1371,60,travel
41091,684835,1431,22,in
41091,684835,1453,40,different
41091,684835,1493,35,ways
41091,684835,1528,37,some
41091,684835,1565,64,seeds
41091,684835,1629,51,just
41091,684835,1680,61,drop
41091,684835,1741,49,<eps>
41091,684835,1790,24,to
41091,684835,1814,15,the
41091,684835,1829,80,ground
41091,684835,1909,25,<eps>
41091,684835,1934,30,the
41091,684835,1964,77,wind
41091,684835,2041,47,<eps>
41091,684835,2088,26,or
41091,684835,2114,58,birds
41091,684835,2172,46,carry
41091,684835,2218,78,seeds
41091,684835,2296,17,<eps>
41091,684835,2313,57,to
41091,684835,2370,127,<eps>
41091,684835,2497,37,new
41091,684835,2534,3,<eps>
41091,684835,2537,78,places
41091,684835,2615,3,<backoff1>
41091,684835,2618,54,<eps>
41091,684835,2672,60,places
41091,684835,2732,125,nearby
41091,684835,2857,31,<backoff1>
41091,684835,2888,68,nearby
41091,684835,2956,30,or
41091,684835,2986,3,<eps>
41091,684835,2989,39,far
41091,684835,3028,12,<backoff2>
41091,684835,3040,28,or
41091,684835,3068,44,far
41091,684835,3112,55,away
41091,684835,3167,54,water
41091,684835,3221,4,<backoff1>
41091,684835,3225,27,when
41091,684835,3252,20,the
41091,684835,3272,3,<backoff1>
41091,684835,3275,48,take
41091,684835,3323,17,<eps>
41091,684835,3340,59,seeds
41091,684835,3399,39,<eps>
41091,684835,3438,22,on
41091,684835,3460,15,a
41091,684835,3475,90,journey
41091,684835,3565,23,<eps>
41091,684835,3588,27,some
41091,684835,3615,59,animals
41091,684835,3674,54,hide
41091,684835,3728,73,seeds
41091,684835,3801,3,<eps>
41091,684835,3804,36,in
41091,684835,3840,35,the
41091,684835,3875,40,<eps>
41091,684835,3915,56,ground
41091,684835,3971,51,seeds
41091,684835,4022,49,can
41091,684835,4071,57,stick
41091,684835,4128,126,<eps>
41091,684835,4254,53,to
41091,684835,4307,50,<eps>
41091,684835,4357,9,<backoff3>
41091,684835,4366,21,<eps>
41091,684835,4387,58,to
41091,684835,4445,3,<eps>
41091,684835,4448,25,an
41091,684835,4473,105,animal's
41091,684835,4578,76,fur
41091,684835,4654,124,<eps>
41091,684835,4778,65,or
41091,684835,4843,56,<eps>
41091,684835,4899,59,to
41091,684835,4958,3,<eps>
41091,684835,4961,20,a
41091,684835,4981,66,person's
41091,684835,5047,70,socks
41091,684835,5117,31,<eps>
41091,684835,5148,79,when
41091,684835,5227,3,<backoff1>
41091,684835,5230,52,when
41091,684835,5282,74,the
41091,684835,5356,3,<backoff1>
41091,684835,5359,44,when
41091,684835,5403,19,the
41091,684835,5422,53,seeds
41091,684835,5475,8,<eps>
41091,684835,5483,45,fall
41091,684835,5528,21,on
41091,684835,5549,11,the
41091,684835,5560,54,ground
41091,684835,5614,31,they
41091,684835,5645,81,wait
41091,684835,5726,3,<eps>
41091,684835,5729,46,for
41091,684835,5775,58,sun
41091,684835,5833,26,and
41091,684835,5859,48,water
41091,684835,5907,29,to
41091,684835,5936,50,grow
41091,684835,5986,53,<eps>
41091,684835,6039,10,<backoff2>
41091,684835,6049,69,seeds
41091,684835,6118,42,<eps>
41091,684835,6160,27,just
41091,684835,6187,36,<eps>
41105,685081,0,53,<eps>
41105,685081,53,81,how
41105,685081,134,35,do
41105,685081,169,3,<eps>
41105,685081,172,61,plants
41105,685081,233,44,find
41105,685081,277,57,homes
41105,685081,334,49,<eps>
41105,685081,383,22,i
41105,685081,405,33,saw
41105,685081,438,6,a
41105,685081,444,61,flower
41105,685081,505,3,<eps>
41105,685081,508,61,growing
41105,685081,569,5,<eps>
41105,685081,574,44,in
41105,685081,618,29,<eps>
41105,685081,647,30,a
41105,685081,677,98,sidewalk
41105,685081,775,37,<eps>
41105,685081,812,10,i
41105,685081,822,42,wondered
41105,685081,864,29,how
41105,685081,893,13,the
41105,685081,906,40,plant
41105,685081,946,37,got
41105,685081,983,36,there
41105,685081,1019,181,<eps>
41105,685081,1200,54,seeds
41105,685081,1254,60,travel
41105,685081,1314,26,in
41105,685081,1340,48,different
41105,685081,1388,51,ways
41105,685081,1439,33,<eps>
41105,685081,1472,47,some
41105,685081,1519,48,seeds
41105,685081,1567,33,just
41105,685081,1600,6,<backoff1>
41105,685081,1606,24,on
41105,685081,1630,36,a
41105,685081,1666,3,<backoff1>
41105,685081,1669,49,drop
41105,685081,1718,36,to
41105,685081,1754,4,<eps>
41105,685081,1758,18,the
41105,685081,1776,3,<eps>
41105,685081,1779,62,ground
41105,685081,1841,126,<eps>
41105,685081,1967,8,the
41105,685081,1975,61,wind
41105,685081,2036,47,<eps>
41105,685081,2083,34,or
41105,685081,2117,42,birds
41105,685081,2159,67,carry
41105,685081,2226,51,seeds
41105,685081,2277,8,to
41105,685081,2285,52,new
41105,685081,2337,76,places
41105,685081,2413,64,<eps>
41105,685081,2477,67,nearby
41105,685081,2544,24,or
41105,685081,2568,35,far
41105,685081,2603,54,away
41105,685081,2657,34,<eps>
41105,685081,2691,49,water
41105,685081,2740,45,can
41105,685081,2785,41,take
41105,685081,2826,74,seeds
41105,685081,2900,55,<eps>
41105,685081,2955,19,on
41105,685081,2974,19,a
41105,685081,2993,56,journey
41105,685081,3049,77,some
41105,685081,3126,21,<eps>
41105,685081,3147,56,animals
41105,685081,3203,62,<eps>
41105,685081,3265,62,hide
41105,685081,3327,40,seeds
41105,685081,3367,9,in
41105,685081,3376,3,<eps>
41105,685081,3379,78,the
41105,685081,3457,3,<eps>
41105,685081,3460,58,ground
41105,685081,3518,48,<eps>
41105,685081,3566,51,seeds
41105,685081,3617,33,can
41105,685081,3650,50,stick
41105,685081,3700,16,to
41105,685081,3716,15,<eps>
41105,685081,3731,12,an
41105,685081,3743,5,<eps>
41105,685081,3748,70,animal's
41105,685081,3818,5,<eps>
41105,685081,3823,45,fur
41105,685081,3868,92,<eps>
41105,685081,3960,25,or
41105,685081,3985,45,to
41105,685081,4030,14,<eps>
41105,685081,4044,17,a
41105,685081,4061,75,person's
41105,685081,4136,53,socks
41105,685081,4189,99,<eps>
41105,685081,4288,41,when
41105,685081,4329,12,the
41105,685081,4341,102,seeds
41105,685081,4443,58,fall
41105,685081,4501,5,<eps>
41105,685081,4506,31,on
41105,685081,4537,9,the
41105,685081,4546,90,ground
41105,685081,4636,82,<eps>
41105,685081,4718,47,they
41105,685081,4765,52,wait
41105,685081,4817,37,<eps>
41105,685081,4854,45,for
41105,685081,4899,23,sun
41105,685081,4922,22,and
41105,685081,4944,51,water
41105,685081,4995,15,to
41105,685081,5010,54,grow
41105,685081,5064,67,<eps>
41120,685373,0,63,<eps>
41120,685373,63,32,how
41120,685373,95,28,do
41120,685373,123,55,plants
41120,685373,178,60,find
41120,685373,238,83,homes
41120,685373,321,49,<eps>
41120,685373,370,36,i
41120,685373,406,5,<eps>
41120,685373,411,45,saw
41120,685373,456,15,<eps>
41120,685373,471,30,a
41120,685373,501,20,<eps>
41120,685373,521,76,flower
41120,685373,597,88,growing
41120,685373,685,24,in
41120,685373,709,31,a
41120,685373,740,31,<eps>
41120,685373,771,108,sidewalk
41120,685373,879,34,<eps>
41120,685373,913,34,i
41120,685373,947,69,wondered
41120,685373,1016,48,how
41120,685373,1064,34,the
41120,685373,1098,57,<eps>
41120,685373,1155,80,plant
41120,685373,1235,52,got
41120,685373,1287,42,there
41120,685373,1329,25,<eps>
41120,685373,1354,37,seeds
41120,685373,1391,69,travel
41120,685373,1460,18,in
41120,685373,1478,51,different
41120,685373,1529,42,<eps>
41120,685373,1571,64,ways
41120,685373,1635,22,<eps>
41120,685373,1657,41,some
41120,685373,1698,58,seeds
41120,685373,1756,3,<eps>
41120,685373,1759,52,just
41120,685373,1811,38,<eps>
41120,685373,1849,54,drop
41120,685373,1903,75,<eps>
41120,685373,1978,30,to
41120,685373,2008,39,the
41120,685373,2047,41,<eps>
41120,685373,2088,81,ground
41120,685373,2169,36,<eps>
41120,685373,2205,43,the
41120,685373,2248,24,<eps>
41120,685373,2272,62,wind
41120,685373,2334,15,or
41120,685373,2349,3,<backoff2>
41120,685373,2352,38,how
41120,685373,2390,15,the
41120,685373,2405,64,<backoff1>
41120,685373,2469,57,or
41120,685373,2526,66,birds
41120,685373,2592,60,carry
41120,685373,2652,55,seeds
41120,685373,2707,151,<eps>
41120,685373,2858,15,to
41120,685373,2873,38,new
41120,685373,2911,64,places
41120,685373,2975,70,nearby
41120,685373,3045,44,or
41120,685373,3089,46,far
41120,685373,3135,41,away
41120,685373,3176,56,<eps>
41120,685373,3232,58,water
41120,685373,3290,56,can
41120,685373,3346,81,<eps>
41120,685373,3427,41,take
41120,685373,3468,86,seeds
41120,685373,3554,57,<eps>
41120,685373,3611,24,on
41120,685373,3635,23,a
41120,685373,3658,3,<eps>
41120,685373,3661,74,journey
41120,685373,3735,4,<eps>
41120,685373,3739,40,some
41120,685373,3779,56,<eps>
41120,685373,3835,47,animals
41120,685373,3882,74,hide
41120,685373,3956,30,<eps>
41120,685373,3986,86,seeds
41120,685373,4072,29,<eps>
41120,685373,4101,57,in
41120,685373,4158,40,<eps>
41120,685373,4198,11,the
41120,685373,4209,90,ground
41120,685373,4299,57,<eps>
41120,685373,4356,70,seeds
41120,685373,4426,57,can
41120,685373,4483,49,<eps>
41120,685373,4532,71,stick
41120,685373,4603,240,<eps>
41120,685373,4843,44,to
41120,685373,4887,22,an
41120,685373,4909,107,animal's
41120,685373,5016,56,<eps>
41120,685373,5072,14,fur
41120,685373,5086,38,or
41120,685373,5124,19,to
41120,685373,5143,5,<eps>
41120,685373,5148,17,a
41120,685373,5165,156,<eps>
41120,685373,5321,24,<backoff3>
41120,685373,5345,67,or
41120,685373,5412,4,<eps>
41120,685373,5416,55,to
41120,685373,5471,45,<eps>
41120,685373,5516,15,a
41120,685373,5531,91,person's
41120,685373,5622,80,socks
41120,685373,5702,336,<eps>
41120,685373,6038,56,when
41120,685373,6094,12,the
41120,685373,6106,57,seeds
41120,685373,6163,92,fall
41120,685373,6255,33,<eps>
41120,685373,6288,18,on
41120,685373,6306,9,the
41120,685373,6315,86,ground
41120,685373,6401,3,<eps>
41120,685373,6404,24,they
41120,685373,6428,54,wait
41120,685373,6482,41,<eps>
41120,685373,6523,52,for
41120,685373,6575,70,sun
41120,685373,6645,9,<eps>
41120,685373,6654,16,and
41120,685373,6670,44,water
41120,685373,6714,16,to
41120,685373,6730,46,grow
41120,685373,6776,228,<eps>
41664,693673,0,70,<eps>
41664,693673,70,60,how
41664,693673,130,23,<eps>
41664,693673,153,50,do
41664,693673,203,39,<eps>
41664,693673,242,89,plants
41664,693673,331,109,<eps>
41664,693673,440,39,find
41664,693673,479,49,homes
41664,693673,528,100,<eps>
41664,693673,628,38,i
41664,693673,666,11,<eps>
41664,693673,677,54,saw
41664,693673,731,117,<eps>
41664,693673,848,66,a
41664,693673,914,3,<eps>
41664,693673,917,51,flower
41664,693673,968,23,<eps>
41664,693673,991,66,growing
41664,693673,1057,426,<eps>
41664,693673,1483,49,in
41664,693673,1532,81,<eps>
41664,693673,1613,51,a
41664,693673,1664,130,<eps>
41664,693673,1794,85,sidewalk
41664,693673,1879,611,<eps>
41664,693673,2490,22,i
41664,693673,2512,59,wondered
41664,693673,2571,62,how
41664,693673,2633,236,<eps>
41664,693673,2869,61,the
41664,693673,2930,204,<eps>
41664,693673,3134,64,plant
41664,693673,3198,75,<eps>
41664,693673,3273,48,got
41664,693673,3321,295,<eps>
41664,693673,3616,49,there
41664,693673,3665,108,<eps>
41664,693673,3773,50,seeds
41664,693673,3823,38,<eps>
41664,693673,3861,82,travel
41664,693673,3943,60,<eps>
41664,693673,4003,31,in
41664,693673,4034,44,<eps>
41664,693673,4078,57,different
41664,693673,4135,57,<eps>
41664,693673,4192,63,ways
41664,693673,4255,4,<eps>
41664,693673,4259,67,some
41664,693673,4326,3,<eps>
41664,693673,4329,55,seeds
41664,693673,4384,43,<eps>
41664,693673,4427,31,just
41664,693673,4458,113,<eps>
41664,693673,4571,93,drop
41664,693673,4664,91,<eps>
41664,693673,4755,51,to
41664,693673,4806,13,<eps>
41664,693673,4819,20,the
41664,693673,4839,58,ground
41664,693673,4897,95,<eps>
41664,693673,4992,11,the
41664,693673,5003,21,wind
41664,693673,5024,85,<eps>
41664,693673,5109,50,or
41664,693673,5159,30,birds
41664,693673,5189,4,<backoff1>
41664,693673,5193,45,fall
41664,693673,5238,15,on
41664,693673,5253,181,<eps>
41664,693673,5434,61,the
41664,693673,5495,47,<eps>
41664,693673,5542,47,ground
41664,693673,5589,69,<eps>
41664,693673,5658,17,they
41664,693673,5675,40,wait
41664,693673,5715,46,for
41664,693673,5761,21,<backoff3>
41664,693673,5782,60,seeds
41664,693673,5842,195,<eps>
41664,693673,6037,28,to
41664,693673,6065,71,new
41664,693673,6136,3,<eps>
41664,693673,6139,64,places
41664,693673,6203,760,<eps>
41664,693673,6963,70,nearby
41664,693673,7033,273,<eps>
41664,693673,7306,52,or
41664,693673,7358,63,<eps>
41664,693673,7421,30,far
41664,693673,7451,45,away
41664,693673,7496,293,<eps>
41664,693673,7789,77,water
41664,693673,7866,3,<backoff1>
41664,693673,7869,171,<eps>
41664,693673,8040,46,water
41664,693673,8086,62,<eps>
41664,693673,8148,33,can
41664,693673,8181,121,<eps>
41664,693673,8302,59,take
41664,693673,8361,22,<eps>
41664,693673,8383,51,seeds
41664,693673,8434,7,<eps>
41664,693673,8441,14,on
41664,693673,8455,28,a
41664,693673,8483,11,<eps>
41664,693673,8494,50,journey
41664,693673,8544,52,<eps>
41664,693673,8596,50,some
41664,693673,8646,8,<eps>
41664,693673,8654,71,animals
41664,693673,8725,113,<eps>
41664,693673,8838,44,hide
41664,693673,8882,59,seeds
41664,693673,8941,12,<eps>
41664,693673,8953,18,in
42279,701452,0,56,how
42279,701452,56,6,<backoff1>
42279,701452,62,38,how
42279,701452,100,21,do
42279,701452,121,45,plants
42279,701452,166,37,find
42279,701452,203,65,homes
42279,701452,268,91,<eps>
42279,701452,359,15,i
42279,701452,374,45,saw
42279,701452,419,11,a
42279,701452,430,57,flower
42279,701452,487,45,growing
42279,701452,532,12,<eps>
42279,701452,544,15,in
42279,701452,559,5,a
42279,701452,564,104,sidewalk
42279,701452,668,83,<eps>
42279,701452,751,10,i
42279,701452,761,81,wondered
42279,701452,842,23,<backoff2>
42279,701452,865,27,i
42279,701452,892,69,wondered
42279,701452,961,54,<eps>
42279,701452,1015,59,how
42279,701452,1074,6,<backoff2>
42279,701452,1080,35,how
42279,701452,1115,25,the
42279,701452,1140,3,<eps>
42279,701452,1143,50,plant
42279,701452,1193,92,<eps>
42279,701452,1285,46,got
42279,701452,1331,42,there
42279,701452,1373,165,<eps>
42279,701452,1538,64,seeds
42279,701452,1602,86,travel
42279,701452,1688,60,<eps>
42279,701452,1748,50,in
42279,701452,1798,4,<eps>
42279,701452,1802,61,different
42279,701452,1863,59,ways
42279,701452,1922,20,<eps>
42279,701452,1942,64,some
42279,701452,2006,69,seeds
42279,701452,2075,41,just
42279,701452,2116,44,drop
42279,701452,2160,33,<eps>
42279,701452,2193,32,to
42279,701452,2225,16,<eps>
42279,701452,2241,56,the
42279,701452,2297,13,<eps>
42279,701452,2310,55,ground
42279,701452,2365,252,<eps>
42279,701452,2617,22,the
42279,701452,2639,107,wind
42279,701452,2746,60,<eps>
42279,701452,2806,15,or
42279,701452,2821,36,birds
42279,701452,2857,53,carry
42279,701452,2910,60,seeds
42279,701452,2970,23,<eps>
42279,701452,2993,41,to
42279,701452,3034,83,<eps>
42279,701452,3117,29,<backoff1>
42279,701452,3146,35,<eps>
42279,701452,3181,26,an
42279,701452,3207,57,animal's
42279,701452,3264,23,fur
42279,701452,3287,9,or
42279,701452,3296,17,to
42279,701452,3313,3,<backoff1>
42279,701452,3316,92,nearby
42279,701452,3408,11,or
42279,701452,3419,49,far
42279,701452,3468,53,away
42279,701452,3521,42,<eps>
42279,701452,3563,22,<backoff3>
42279,701452,3585,84,<eps>
42279,701452,3669,23,the
42279,701452,3692,36,<eps>
42279,701452,3728,94,wind
42279,701452,3822,22,<backoff1>
42279,701452,3844,162,far
42279,701452,4006,9,away
42279,701452,4015,59,water
42279,701452,4074,41,<eps>
42279,701452,4115,77,can
42279,701452,4192,18,take
42279,701452,4210,48,seeds
42279,701452,4258,19,on
42279,701452,4277,51,<eps>
42279,701452,4328,77,a
42279,701452,4405,7,<backoff1>
42279,701452,4412,41,can
42279,701452,4453,62,take
42279,701452,4515,10,<eps>
42279,701452,4525,60,seeds
42279,701452,4585,8,<eps>
42279,701452,4593,32,on
42279,701452,4625,38,<eps>
42279,701452,4663,43,a
42279,701452,4706,3,<eps>
42279,701452,4709,58,journey
42279,701452,4767,36,some
42279,701452,4803,5,<eps>
42279,701452,4808,85,animals
42279,701452,4893,13,<eps>
42279,701452,4906,46,hide
42279,701452,4952,87,seeds
42279,701452,5039,10,<backoff1>
42279,701452,5049,19,<eps>
42279,701452,5068,49,an
42279,701452,5117,31,<eps>
42279,701452,5148,49,<backoff3>
42279,701452,5197,22,in
42279,701452,5219,58,the
42279,701452,5277,4,<eps>
42279,701452,5281,65,ground
42279,701452,5346,65,<eps>
42279,701452,5411,76,seeds
42279,701452,5487,66,can
42279,701452,5553,79,stick
42279,701452,5632,44,<eps>
42279,701452,5676,45,to
42279,701452,5721,7,<eps>
42279,701452,5728,8,an
42279,701452,5736,128,animal's
42279,701452,5864,327,<backoff1>
42279,701452,6191,136,far
42279,701452,6327,98,<backoff1>
42279,701452,6425,84,far
42279,701452,6509,3,<backoff1>
42279,701452,6512,57,far
42279,701452,6569,69,<backoff1>
42279,701452,6638,17,<eps>
42279,701452,6655,40,how
42279,701452,6695,13,do
42279,701452,6708,95,plants
42279,701452,6803,3,<eps>
42279,701452,6806,34,find
42279,701452,6840,46,homes
42279,701452,6886,28,<eps>
42279,701452,6914,3,i
42279,701452,6917,36,<eps>
42279,701452,6953,51,saw
42279,701452,7004,229,<eps>
42279,701452,7233,16,a
42279,701452,7249,8,<eps>
42279,701452,7257,86,flower
42279,701452,7343,6,<eps>
42279,701452,7349,63,growing
42279,701452,7412,37,<backoff1>
42279,701452,7449,34,when
42279,701452,7483,8,the
42279,701452,7491,69,seeds
42279,701452,7560,5,<eps>
42279,701452,7565,57,fall
42279,701452,7622,56,<eps>
42279,701452,7678,30,on
42279,701452,7708,10,the
42279,701452,7718,71,ground
42279,701452,7789,172,<backoff3>
42279,701452,7961,34,ground
42279,701452,7995,22,they
42279,701452,8017,51,wait
42279,701452,8068,16,<eps>
42279,701452,8084,65,for
42279,701452,8149,19,<eps>
42279,701452,8168,50,sun
42279,701452,8218,21,and
42279,701452,8239,55,water
42279,701452,8294,64,to
42279,701452,8358,263,<backoff>
42307,701803,0,73,<eps>
42307,701803,73,30,how
42307,701803,103,77,do
42307,701803,180,246,<eps>
42307,701803,426,41,plants
42307,701803,467,16,<eps>
42307,701803,483,19,find
42307,701803,502,22,homes
42307,701803,524,220,<eps>
42307,701803,744,52,i
42307,701803,796,3,<eps>
42307,701803,799,64,saw
42307,701803,863,8,<eps>
42307,701803,871,33,a
42307,701803,904,8,<eps>
42307,701803,912,33,flower
42307,701803,945,6,<eps>
42307,701803,951,74,growing
42307,701803,1025,9,<eps>
42307,701803,1034,54,in
42307,701803,1088,5,<eps>
42307,701803,1093,39,a
42307,701803,1132,363,<eps>
42307,701803,1495,110,sidewalk
42307,701803,1605,124,<eps>
42307,701803,1729,42,i
42307,701803,1771,4,<backoff2>
42307,701803,1775,53,<eps>
42307,701803,1828,34,a
42307,701803,1862,5,<eps>
42307,701803,1867,68,sidewalk
42307,701803,1935,133,<eps>
42307,701803,2068,81,i
42307,701803,2149,48,<eps>
42307,701803,2197,79,wondered
42307,701803,2276,23,<eps>
42307,701803,2299,64,how
42307,701803,2363,46,<eps>
42307,701803,2409,21,the
42307,701803,2430,3,<eps>
42307,701803,2433,42,plant
42307,701803,2475,8,<eps>
42307,701803,2483,59,got
42307,701803,2542,16,<eps>
42307,701803,2558,30,there
42307,701803,2588,88,<eps>
42307,701803,2676,37,seeds
42307,701803,2713,71,<eps>
42307,701803,2784,68,travel
42307,701803,2852,4,<eps>
42307,701803,2856,37,in
42307,701803,2893,10,<eps>
42307,701803,2903,59,different
42307,701803,2962,4,<eps>
42307,701803,2966,42,ways
42307,701803,3008,9,<eps>
42307,701803,3017,32,some
42307,701803,3049,68,seeds
42307,701803,3117,81,<eps>
42307,701803,3198,54,just
42307,701803,3252,22,<eps>
42307,701803,3274,45,drop
42307,701803,3319,43,<eps>
42307,701803,3362,35,to
42307,701803,3397,3,<eps>
42307,701803,3400,14,the
42307,701803,3414,68,ground
42307,701803,3482,18,<eps>
42307,701803,3500,33,the
42307,701803,3533,75,<eps>
42307,701803,3608,71,wind
42307,701803,3679,150,<eps>
42307,701803,3829,48,or
42307,701803,3877,6,<eps>
42307,701803,3883,50,birds
42307,701803,3933,6,<eps>
42307,701803,3939,52,carry
42307,701803,3991,50,seeds
42307,701803,4041,23,<eps>
42307,701803,4064,55,to
42307,701803,4119,3,<eps>
42307,701803,4122,44,new
42307,701803,4166,41,places
42307,701803,4207,51,nearby
42307,701803,4258,7,<backoff1>
42307,701803,4265,37,on
42307,701803,4302,114,<eps>
42307,701803,4416,31,a
42307,701803,4447,184,<eps>
42307,701803,4631,61,journey
42307,701803,4692,85,<eps>
42307,701803,4777,20,some
42307,701803,4797,84,<eps>
42307,701803,4881,3,<backoff3>
42307,701803,4884,29,<eps>
42307,701803,4913,23,in
42307,701803,4936,3,<eps>
42307,701803,4939,29,the
42307,701803,4968,3,<backoff1>
42307,701803,4971,240,<eps>
42307,701803,5211,90,nearby
42307,701803,5301,4,<eps>
42307,701803,5305,39,or
42307,701803,5344,16,<eps>
42307,701803,5360,48,far
42307,701803,5408,60,away
42307,701803,5468,61,<eps>
42307,701803,5529,67,water
42307,701803,5596,35,<eps>
42307,701803,5631,62,can
