session,response,sframe,nframes,word
54350,818857,2328,68,squirrels
54350,818857,2396,83,<eps>
54350,818857,2479,10,the
54350,818857,2489,38,babies
54350,818857,2527,16,were
54350,818857,2543,59,alone
54350,818857,2602,20,<eps>
54350,818857,2622,20,but
54350,818857,2642,13,their
54350,818857,2655,58,mother
54350,818857,2713,9,<eps>
54350,818857,2722,23,must
54350,818857,2745,9,be
54350,818857,2754,46,somewhere
54350,818857,2800,42,near
54350,818857,2842,78,<eps>
54350,818857,2920,8,the
54350,818857,2928,51,children
54350,818857,2979,51,watched
54350,818857,3030,5,<eps>
54350,818857,3035,15,and
54350,818857,3050,46,waited
54350,818857,3096,51,<eps>
54350,818857,3147,30,sure
54350,818857,3177,51,enough
54350,818857,3228,25,<eps>
54350,818857,3253,9,the
54350,818857,3262,25,mother
54350,818857,3287,9,soon
54350,818857,3296,62,returned
54350,818857,3358,47,<eps>
54350,818857,3405,16,with
54350,818857,3421,4,a
54350,818857,3425,57,mouthful
54350,818857,3482,11,of
54350,818857,3493,53,nuts
54350,818857,3546,45,<eps>
54350,818857,3591,9,the
54350,818857,3600,46,noises
54350,818857,3646,55,stopped
54350,818857,3701,12,<eps>
54350,818857,3713,22,as
54350,818857,3735,8,the
54350,818857,3743,26,baby
54350,818857,3769,46,squirrels
54350,818857,3815,34,began
54350,818857,3849,7,to
54350,818857,3856,43,eat
54350,818857,3899,99,<eps>
54350,818857,3998,29,sam
54350,818857,4027,14,and
54350,818857,4041,20,jo
54350,818857,4061,72,smiled
54350,818857,4133,58,<eps>
54350,818857,4191,60,knowing
54350,818857,4251,8,<eps>
54350,818857,4259,7,the
54350,818857,4266,48,squirrels
54350,818857,4314,10,were
54350,818857,4324,38,safe
54350,818857,4362,14,with
54350,818857,4376,12,their
54350,818857,4388,38,mother
54350,818857,4426,606,<eps>
54360,818952,0,174,<eps>
54360,818952,174,47,sam
54360,818952,221,15,and
54360,818952,236,26,jo
54360,818952,262,28,went
54360,818952,290,21,for
54360,818952,311,3,a
54360,818952,314,46,hike
54360,818952,360,51,<eps>
54360,818952,411,11,they
54360,818952,422,19,took
54360,818952,441,5,a
54360,818952,446,45,path
54360,818952,491,18,through
54360,818952,509,9,the
54360,818952,518,54,woods
54360,818952,572,47,<eps>
54360,818952,619,68,suddenly
54360,818952,687,20,<eps>
54360,818952,707,35,sam
54360,818952,742,20,heard
54360,818952,762,4,a
54360,818952,766,44,noise
54360,818952,810,28,coming
54360,818952,838,27,from
54360,818952,865,7,the
54360,818952,872,27,tree
54360,818952,899,31,above
54360,818952,930,16,their
54360,818952,946,54,heads
54360,818952,1000,67,<eps>
54360,818952,1067,29,jo
54360,818952,1096,38,climbed
54360,818952,1134,18,up
54360,818952,1152,9,to
54360,818952,1161,19,see
54360,818952,1180,19,what
54360,818952,1199,8,the
54360,818952,1207,30,noise
54360,818952,1237,48,was
54360,818952,1285,9,<eps>
54360,818952,1294,14,and
54360,818952,1308,28,found
54360,818952,1336,21,two
54360,818952,1357,32,baby
54360,818952,1389,65,squirrels
54360,818952,1454,69,<eps>
54360,818952,1523,9,the
54360,818952,1532,38,babies
54360,818952,1570,11,were
54360,818952,1581,55,alone
54360,818952,1636,33,<eps>
54360,818952,1669,13,but
54360,818952,1682,10,their
54360,818952,1692,32,mother
54360,818952,1724,33,must
54360,818952,1757,15,be
54360,818952,1772,40,somewhere
54360,818952,1812,43,near
54360,818952,1855,62,<eps>
54360,818952,1917,7,the
54360,818952,1924,41,children
54360,818952,1965,50,watched
54360,818952,2015,3,<eps>
54360,818952,2018,15,and
54360,818952,2033,50,waited
54360,818952,2083,66,<eps>
54360,818952,2149,33,sure
54360,818952,2182,47,enough
54360,818952,2229,31,<eps>
54360,818952,2260,8,the
54360,818952,2268,31,mother
54360,818952,2299,32,soon
54360,818952,2331,43,returned
54360,818952,2374,17,with
54360,818952,2391,6,a
54360,818952,2397,58,mouthful
54360,818952,2455,8,of
54360,818952,2463,60,nuts
54360,818952,2523,39,<eps>
54360,818952,2562,8,the
54360,818952,2570,45,noises
54360,818952,2615,37,stopped
54360,818952,2652,12,as
54360,818952,2664,8,the
54360,818952,2672,24,baby
54360,818952,2696,45,squirrels
54360,818952,2741,30,began
54360,818952,2771,12,to
54360,818952,2783,39,eat
54360,818952,2822,74,<eps>
54360,818952,2896,35,sam
54360,818952,2931,13,and
54360,818952,2944,22,jo
54360,818952,2966,68,smiled
54360,818952,3034,9,<eps>
54360,818952,3043,28,knowing
54360,818952,3071,8,the
54360,818952,3079,43,squirrels
54360,818952,3122,10,were
54360,818952,3132,39,safe
54360,818952,3171,14,with
54360,818952,3185,12,their
54360,818952,3197,43,mother
54360,818952,3240,223,<eps>
54361,818955,0,114,<eps>
54361,818955,114,45,sam
54361,818955,159,21,and
54361,818955,180,26,jo
54361,818955,206,31,went
54361,818955,237,21,for
54361,818955,258,4,a
54361,818955,262,49,hike
54361,818955,311,46,<eps>
54361,818955,357,11,they
54361,818955,368,20,took
54361,818955,388,4,a
54361,818955,392,33,path
54361,818955,425,16,through
54361,818955,441,9,the
54361,818955,450,60,woods
54361,818955,510,34,<eps>
54361,818955,544,69,suddenly
54361,818955,613,14,<eps>
54361,818955,627,40,sam
54361,818955,667,17,heard
54361,818955,684,5,a
54361,818955,689,42,noise
54361,818955,731,27,coming
54361,818955,758,48,from
54361,818955,806,5,<eps>
54361,818955,811,19,the
54361,818955,830,40,tree
54361,818955,870,29,above
54361,818955,899,15,their
54361,818955,914,46,heads
54361,818955,960,71,<eps>
54361,818955,1031,27,jo
54361,818955,1058,33,climbed
54361,818955,1091,13,up
54361,818955,1104,11,to
54361,818955,1115,19,see
54361,818955,1134,18,what
54361,818955,1152,6,the
54361,818955,1158,33,noise
54361,818955,1191,36,was
54361,818955,1227,3,<eps>
54361,818955,1230,13,and
54361,818955,1243,30,found
54361,818955,1273,23,two
54361,818955,1296,27,baby
54361,818955,1323,68,squirrels
54361,818955,1391,58,<eps>
54361,818955,1449,9,the
54361,818955,1458,36,babies
54361,818955,1494,13,were
54361,818955,1507,46,alone
54361,818955,1553,34,<eps>
54361,818955,1587,15,but
54361,818955,1602,10,their
54361,818955,1612,31,mother
54361,818955,1643,35,must
54361,818955,1678,14,be
54361,818955,1692,37,somewhere
54361,818955,1729,43,near
54361,818955,1772,50,<eps>
54361,818955,1822,9,the
54361,818955,1831,41,children
54361,818955,1872,55,watched
54361,818955,1927,13,and
54361,818955,1940,51,waited
54361,818955,1991,62,<eps>
54361,818955,2053,30,sure
54361,818955,2083,39,enough
54361,818955,2122,31,<eps>
54361,818955,2153,8,the
54361,818955,2161,25,mother
54361,818955,2186,30,soon
54361,818955,2216,41,returned
54361,818955,2257,14,with
54361,818955,2271,4,a
54361,818955,2275,49,mouthful
54361,818955,2324,11,of
54361,818955,2335,50,nuts
54361,818955,2385,46,<eps>
54361,818955,2431,7,the
54361,818955,2438,39,noises
54361,818955,2477,39,stopped
54361,818955,2516,13,as
54361,818955,2529,7,the
54361,818955,2536,27,baby
54361,818955,2563,43,squirrels
54361,818955,2606,34,began
54361,818955,2640,19,to
54361,818955,2659,30,eat
54361,818955,2689,50,<eps>
54361,818955,2739,34,sam
54361,818955,2773,11,and
54361,818955,2784,22,jo
54361,818955,2806,67,smiled
54361,818955,2873,8,<eps>
54361,818955,2881,42,knowing
54361,818955,2923,7,the
54361,818955,2930,41,squirrels
54361,818955,2971,13,were
54361,818955,2984,38,safe
54361,818955,3022,15,with
54361,818955,3037,11,their
54361,818955,3048,44,mother
54361,818955,3092,208,<eps>
54365,819001,0,394,<backoff1>
54365,819001,394,40,sam
54365,819001,434,15,and
54365,819001,449,30,jo
54365,819001,479,25,went
54365,819001,504,25,for
54365,819001,529,5,a
54365,819001,534,32,hike
54365,819001,566,24,<eps>
54365,819001,590,13,they
54365,819001,603,24,took
54365,819001,627,6,a
54365,819001,633,36,path
54365,819001,669,24,through
54365,819001,693,10,the
54365,819001,703,50,woods
54365,819001,753,58,<eps>
54365,819001,811,69,suddenly
54365,819001,880,39,sam
54365,819001,919,23,heard
54365,819001,942,6,a
54365,819001,948,41,noise
54365,819001,989,32,coming
54365,819001,1021,16,from
54365,819001,1037,11,the
54365,819001,1048,33,tree
54365,819001,1081,25,above
54365,819001,1106,16,their
54365,819001,1122,56,heads
54365,819001,1178,38,<eps>
54365,819001,1216,28,jo
54365,819001,1244,40,climbed
54365,819001,1284,17,up
54365,819001,1301,11,to
54365,819001,1312,21,see
54365,819001,1333,17,what
54365,819001,1350,7,the
54365,819001,1357,32,noise
54365,819001,1389,30,was
54365,819001,1419,14,and
54365,819001,1433,31,found
54365,819001,1464,19,two
54365,819001,1483,30,baby
54365,819001,1513,68,squirrels
54365,819001,1581,48,<eps>
54365,819001,1629,9,the
54365,819001,1638,38,babies
54365,819001,1676,17,were
54365,819001,1693,57,alone
54365,819001,1750,25,<eps>
54365,819001,1775,11,but
54365,819001,1786,11,their
54365,819001,1797,31,mother
54365,819001,1828,24,must
54365,819001,1852,10,be
54365,819001,1862,38,somewhere
54365,819001,1900,48,near
54365,819001,1948,61,<eps>
54365,819001,2009,10,the
54365,819001,2019,40,children
54365,819001,2059,46,watched
54365,819001,2105,12,and
54365,819001,2117,52,waited
54365,819001,2169,30,<eps>
54365,819001,2199,33,sure
54365,819001,2232,46,enough
54365,819001,2278,8,the
54365,819001,2286,30,mother
54365,819001,2316,31,soon
54365,819001,2347,45,returned
54365,819001,2392,15,with
54365,819001,2407,5,a
54365,819001,2412,60,mouthful
54365,819001,2472,12,of
54365,819001,2484,48,nuts
54365,819001,2532,76,<eps>
54365,819001,2608,8,the
54365,819001,2616,44,noises
54365,819001,2660,49,stopped
54365,819001,2709,11,as
54365,819001,2720,8,the
54365,819001,2728,26,baby
54365,819001,2754,44,squirrels
54365,819001,2798,29,began
54365,819001,2827,14,to
54365,819001,2841,3,<eps>
54365,819001,2844,35,eat
54365,819001,2879,48,<eps>
54365,819001,2927,38,sam
54365,819001,2965,13,and
54365,819001,2978,25,jo
54365,819001,3003,68,smiled
54365,819001,3071,39,<eps>
54365,819001,3110,30,knowing
54365,819001,3140,8,the
54365,819001,3148,42,squirrels
54365,819001,3190,12,were
54365,819001,3202,42,safe
54365,819001,3244,14,with
54365,819001,3258,13,their
54365,819001,3271,41,mother
54365,819001,3312,132,<eps>
54366,819004,0,147,<eps>
54366,819004,147,47,sam
54366,819004,194,14,and
54366,819004,208,32,jo
54366,819004,240,28,went
54366,819004,268,22,for
54366,819004,290,5,a
54366,819004,295,50,hike
54366,819004,345,37,<eps>
54366,819004,382,16,they
54366,819004,398,27,took
54366,819004,425,7,a
54366,819004,432,35,path
54366,819004,467,26,through
54366,819004,493,12,the
54366,819004,505,58,woods
54366,819004,563,37,<eps>
54366,819004,600,73,suddenly
54366,819004,673,32,<eps>
54366,819004,705,41,sam
54366,819004,746,24,heard
54366,819004,770,7,a
54366,819004,777,46,noise
54366,819004,823,40,coming
54366,819004,863,21,from
54366,819004,884,10,the
54366,819004,894,38,tree
54366,819004,932,34,above
54366,819004,966,16,their
54366,819004,982,59,heads
54366,819004,1041,65,<eps>
54366,819004,1106,42,jo
54366,819004,1148,42,climbed
54366,819004,1190,18,up
54366,819004,1208,13,to
54366,819004,1221,39,see
54366,819004,1260,22,what
54366,819004,1282,8,the
54366,819004,1290,32,noise
54366,819004,1322,46,was
54366,819004,1368,45,<eps>
54366,819004,1413,20,and
54366,819004,1433,38,found
54366,819004,1471,30,two
54366,819004,1501,31,baby
54366,819004,1532,74,squirrels
54366,819004,1606,51,<eps>
54366,819004,1657,11,the
54366,819004,1668,43,babies
54366,819004,1711,19,were
54366,819004,1730,59,alone
54366,819004,1789,18,<eps>
54366,819004,1807,30,but
54366,819004,1837,14,their
54366,819004,1851,36,mother
54366,819004,1887,25,must
54366,819004,1912,12,be
54366,819004,1924,44,somewhere
54366,819004,1968,46,near
54366,819004,2014,49,<eps>
54366,819004,2063,14,the
54366,819004,2077,48,children
54366,819004,2125,55,watched
54366,819004,2180,3,<eps>
54366,819004,2183,14,and
54366,819004,2197,47,waited
54366,819004,2244,78,<eps>
54366,819004,2322,32,sure
54366,819004,2354,46,enough
54366,819004,2400,21,<eps>
54366,819004,2421,12,the
54366,819004,2433,28,mother
54366,819004,2461,36,soon
54366,819004,2497,43,returned
54366,819004,2540,18,with
54366,819004,2558,5,a
54366,819004,2563,55,mouthful
54366,819004,2618,12,of
54366,819004,2630,49,nuts
54366,819004,2679,51,<eps>
54366,819004,2730,9,the
54366,819004,2739,42,noises
54366,819004,2781,54,stopped
54366,819004,2835,3,<eps>
54366,819004,2838,28,as
54366,819004,2866,11,the
54366,819004,2877,31,baby
54366,819004,2908,59,squirrels
54366,819004,2967,39,began
54366,819004,3006,13,to
54366,819004,3019,45,eat
54366,819004,3064,77,<eps>
54366,819004,3141,37,sam
54366,819004,3178,13,and
54366,819004,3191,31,jo
54366,819004,3222,72,smiled
54366,819004,3294,57,<eps>
54366,819004,3351,44,knowing
54366,819004,3395,14,the
54366,819004,3409,6,<backoff1>
54366,819004,3415,45,knowing
54366,819004,3460,11,the
54366,819004,3471,43,squirrels
54366,819004,3514,12,were
54366,819004,3526,36,safe
54366,819004,3562,16,with
54366,819004,3578,14,their
54366,819004,3592,46,mother
54366,819004,3638,54,<eps>
54366,819004,3692,346,<backoff>
54367,819007,0,2218,<eps>
54367,819007,2218,35,sam
54367,819007,2253,19,and
54367,819007,2272,24,jo
54367,819007,2296,31,went
54367,819007,2327,17,for
54367,819007,2344,7,a
54367,819007,2351,65,hike
54367,819007,2416,46,<eps>
54367,819007,2462,22,they
54367,819007,2484,21,took
54367,819007,2505,6,a
54367,819007,2511,46,path
54367,819007,2557,17,through
54367,819007,2574,11,the
54367,819007,2585,61,woods
54367,819007,2646,50,<eps>
54367,819007,2696,91,suddenly
54367,819007,2787,35,<eps>
54367,819007,2822,39,sam
54367,819007,2861,32,heard
54367,819007,2893,5,a
54367,819007,2898,42,noise
54367,819007,2940,41,coming
54367,819007,2981,22,from
54367,819007,3003,9,the
54367,819007,3012,32,tree
54367,819007,3044,29,above
54367,819007,3073,15,their
54367,819007,3088,55,heads
54367,819007,3143,78,<eps>
54367,819007,3221,44,jo
54367,819007,3265,46,climbed
54367,819007,3311,48,up
54367,819007,3359,12,to
54367,819007,3371,49,see
54367,819007,3420,3,<eps>
54367,819007,3423,23,what
54367,819007,3446,9,the
54367,819007,3455,35,noise
54367,819007,3490,52,was
54367,819007,3542,29,<eps>
54367,819007,3571,19,and
54367,819007,3590,36,found
54367,819007,3626,16,two
54367,819007,3642,30,baby
54367,819007,3672,72,squirrels
54367,819007,3744,84,<eps>
54367,819007,3828,13,the
54367,819007,3841,41,babies
54367,819007,3882,22,were
54367,819007,3904,65,alone
54367,819007,3969,18,<eps>
54367,819007,3987,22,but
54367,819007,4009,13,their
54367,819007,4022,45,mother
54367,819007,4067,26,must
54367,819007,4093,10,be
54367,819007,4103,44,somewhere
54367,819007,4147,52,near
54367,819007,4199,88,<eps>
54367,819007,4287,13,the
54367,819007,4300,55,children
54367,819007,4355,56,watched
54367,819007,4411,4,<eps>
54367,819007,4415,21,and
54367,819007,4436,60,waited
54367,819007,4496,43,<eps>
54367,819007,4539,32,sure
54367,819007,4571,55,enough
54367,819007,4626,33,<eps>
54367,819007,4659,12,the
54367,819007,4671,30,mother
54367,819007,4701,31,soon
54367,819007,4732,53,returned
54367,819007,4785,14,with
54367,819007,4799,5,a
54367,819007,4804,46,mouthful
54367,819007,4850,13,of
54367,819007,4863,53,nuts
54367,819007,4916,66,<eps>
54367,819007,4982,11,the
54367,819007,4993,39,noises
54367,819007,5032,63,stopped
54367,819007,5095,9,<eps>
54367,819007,5104,17,as
54367,819007,5121,9,the
54367,819007,5130,30,baby
54367,819007,5160,47,squirrels
54367,819007,5207,39,began
54367,819007,5246,16,to
54367,819007,5262,38,eat
54367,819007,5300,73,<eps>
54367,819007,5373,34,sam
54367,819007,5407,15,and
54367,819007,5422,21,jo
54367,819007,5443,71,smiled
54367,819007,5514,13,<eps>
54367,819007,5527,44,knowing
54367,819007,5571,9,the
54367,819007,5580,57,squirrels
54367,819007,5637,18,were
54367,819007,5655,57,safe
54367,819007,5712,14,with
54367,819007,5726,18,their
54367,819007,5744,50,mother
54367,819007,5794,181,<eps>
54367,819007,5975,144,<backoff1>
54367,819007,6119,46,watched
54367,819007,6165,89,<eps>
54367,819007,6254,17,and
54367,819007,6271,34,<eps>
54370,819032,0,54,<backoff1>
54370,819032,54,88,<eps>
54370,819032,142,37,sam
54370,819032,179,15,and
54370,819032,194,25,jo
54370,819032,219,26,went
54370,819032,245,15,for
54370,819032,260,5,a
54370,819032,265,53,hike
54370,819032,318,31,<eps>
54370,819032,349,20,they
54370,819032,369,22,took
54370,819032,391,4,a
54370,819032,395,37,path
54370,819032,432,18,through
54370,819032,450,11,the
54370,819032,461,62,woods
54370,819032,523,47,<eps>
54370,819032,570,64,suddenly
54370,819032,634,3,<eps>
54370,819032,637,43,sam
54370,819032,680,19,heard
54370,819032,699,5,a
54370,819032,704,38,noise
54370,819032,742,34,coming
54370,819032,776,20,from
54370,819032,796,8,the
54370,819032,804,32,tree
54370,819032,836,26,above
54370,819032,862,14,their
54370,819032,876,51,heads
54370,819032,927,66,<eps>
54370,819032,993,21,jo
54370,819032,1014,35,climbed
54370,819032,1049,21,up
54370,819032,1070,10,to
54370,819032,1080,21,see
54370,819032,1101,24,what
54370,819032,1125,7,the
54370,819032,1132,34,noise
54370,819032,1166,37,was
54370,819032,1203,15,and
54370,819032,1218,28,found
54370,819032,1246,22,two
54370,819032,1268,26,baby
54370,819032,1294,88,squirrels
54370,819032,1382,56,<eps>
54370,819032,1438,7,the
54370,819032,1445,47,babies
54370,819032,1492,15,were
54370,819032,1507,63,alone
54370,819032,1570,21,<eps>
54370,819032,1591,15,but
54370,819032,1606,11,their
54370,819032,1617,40,mother
54370,819032,1657,31,must
54370,819032,1688,12,be
54370,819032,1700,35,somewhere
54370,819032,1735,48,near
54370,819032,1783,76,<eps>
54370,819032,1859,6,the
54370,819032,1865,49,children
54370,819032,1914,49,watched
54370,819032,1963,14,and
54370,819032,1977,45,waited
54370,819032,2022,72,<eps>
54370,819032,2094,24,sure
54370,819032,2118,53,enough
54370,819032,2171,19,<eps>
54370,819032,2190,13,the
54370,819032,2203,33,mother
54370,819032,2236,35,soon
54370,819032,2271,53,returned
54370,819032,2324,15,with
54370,819032,2339,6,a
54370,819032,2345,66,mouthful
54370,819032,2411,13,of
54370,819032,2424,60,nuts
54370,819032,2484,103,<eps>
54370,819032,2587,12,the
54370,819032,2599,43,noises
54370,819032,2642,42,stopped
54370,819032,2684,11,as
54370,819032,2695,10,the
54370,819032,2705,28,baby
54370,819032,2733,46,squirrels
54370,819032,2779,35,began
54370,819032,2814,12,to
54370,819032,2826,47,eat
54370,819032,2873,63,<eps>
54370,819032,2936,32,sam
54370,819032,2968,11,and
54370,819032,2979,19,jo
54370,819032,2998,67,smiled
54370,819032,3065,6,<eps>
54370,819032,3071,34,knowing
54370,819032,3105,7,the
54370,819032,3112,46,squirrels
54370,819032,3158,11,were
54370,819032,3169,43,safe
54370,819032,3212,11,with
54370,819032,3223,12,their
54370,819032,3235,41,mother
54370,819032,3276,196,<eps>
54371,819035,0,8,<eps>
54371,819035,8,40,sam
54371,819035,48,15,and
54371,819035,63,31,jo
54371,819035,94,24,went
54371,819035,118,19,for
54371,819035,137,4,a
54371,819035,141,58,hike
54371,819035,199,41,<eps>
54371,819035,240,14,they
54371,819035,254,22,took
54371,819035,276,5,a
54371,819035,281,61,path
54371,819035,342,4,<eps>
54371,819035,346,25,through
54371,819035,371,11,the
54371,819035,382,65,woods
54371,819035,447,71,<eps>
54371,819035,518,69,suddenly
54371,819035,587,40,sam
54371,819035,627,20,heard
54371,819035,647,6,a
54371,819035,653,51,noise
54371,819035,704,30,coming
54371,819035,734,24,from
54371,819035,758,6,the
54371,819035,764,44,tree
54371,819035,808,25,above
54371,819035,833,13,their
54371,819035,846,72,heads
54371,819035,918,59,<eps>
54371,819035,977,26,jo
54371,819035,1003,41,climbed
54371,819035,1044,19,up
54371,819035,1063,13,to
54371,819035,1076,23,see
54371,819035,1099,16,what
54371,819035,1115,6,the
54371,819035,1121,39,noise
54371,819035,1160,54,was
54371,819035,1214,56,<eps>
54371,819035,1270,16,and
54371,819035,1286,35,found
54371,819035,1321,29,two
54371,819035,1350,29,baby
54371,819035,1379,87,squirrels
54371,819035,1466,58,<eps>
54371,819035,1524,10,the
54371,819035,1534,46,babies
54371,819035,1580,18,were
54371,819035,1598,50,alone
54371,819035,1648,19,but
54371,819035,1667,10,their
54371,819035,1677,34,mother
54371,819035,1711,23,must
54371,819035,1734,14,be
54371,819035,1748,43,somewhere
54371,819035,1791,58,near
54371,819035,1849,54,<eps>
54371,819035,1903,10,the
54371,819035,1913,55,children
54371,819035,1968,66,watched
54371,819035,2034,8,<eps>
54371,819035,2042,15,and
54371,819035,2057,55,waited
54371,819035,2112,48,<eps>
54371,819035,2160,36,sure
54371,819035,2196,51,enough
54371,819035,2247,3,<eps>
54371,819035,2250,11,the
54371,819035,2261,32,mother
54371,819035,2293,34,soon
54371,819035,2327,48,returned
54371,819035,2375,17,with
54371,819035,2392,5,a
54371,819035,2397,55,mouthful
54371,819035,2452,7,of
54371,819035,2459,60,nuts
54371,819035,2519,106,<eps>
54371,819035,2625,7,the
54371,819035,2632,43,noises
54371,819035,2675,60,stopped
54371,819035,2735,3,<eps>
54371,819035,2738,19,as
54371,819035,2757,8,the
54371,819035,2765,31,baby
54371,819035,2796,63,squirrels
54371,819035,2859,38,began
54371,819035,2897,13,to
54371,819035,2910,3,<eps>
54371,819035,2913,48,eat
54371,819035,2961,76,<eps>
54371,819035,3037,44,sam
54371,819035,3081,15,and
54371,819035,3096,24,jo
54371,819035,3120,75,smiled
54371,819035,3195,32,<eps>
54371,819035,3227,34,knowing
54371,819035,3261,6,the
54371,819035,3267,63,squirrels
54371,819035,3330,10,were
54371,819035,3340,46,safe
54371,819035,3386,14,with
54371,819035,3400,12,their
54371,819035,3412,53,mother
54371,819035,3465,6,<eps>
