session,response,sframe,nframes,word
54360,818953,2606,27,<eps>
54360,818953,2633,19,or
54360,818953,2652,13,to
54360,818953,2665,4,a
54360,818953,2669,50,person's
54360,818953,2719,68,socks
54360,818953,2787,73,<eps>
54360,818953,2860,15,when
54360,818953,2875,6,the
54360,818953,2881,38,seeds
54360,818953,2919,26,fall
54360,818953,2945,9,on
54360,818953,2954,7,the
54360,818953,2961,57,ground
54360,818953,3018,28,<eps>
54360,818953,3046,11,they
54360,818953,3057,29,wait
54360,818953,3086,17,for
54360,818953,3103,62,sun
54360,818953,3165,22,<eps>
54360,818953,3187,14,and
54360,818953,3201,35,water
54360,818953,3236,17,to
54360,818953,3253,60,grow
54360,818953,3313,226,<eps>
54361,818956,0,130,<eps>
54361,818956,130,27,how
54361,818956,157,15,do
54361,818956,172,40,plants
54361,818956,212,29,find
54361,818956,241,62,homes
54361,818956,303,48,<eps>
54361,818956,351,11,i
54361,818956,362,24,saw
54361,818956,386,3,a
54361,818956,389,39,flower
54361,818956,428,38,growing
54361,818956,466,8,in
54361,818956,474,4,a
54361,818956,478,69,sidewalk
54361,818956,547,46,<eps>
54361,818956,593,5,i
54361,818956,598,31,wondered
54361,818956,629,16,how
54361,818956,645,9,the
54361,818956,654,38,plant
54361,818956,692,26,got
54361,818956,718,32,there
54361,818956,750,62,<eps>
54361,818956,812,37,seeds
54361,818956,849,39,travel
54361,818956,888,10,in
54361,818956,898,31,different
54361,818956,929,60,ways
54361,818956,989,31,<eps>
54361,818956,1020,29,some
54361,818956,1049,41,seeds
54361,818956,1090,32,just
54361,818956,1122,28,drop
54361,818956,1150,12,to
54361,818956,1162,8,the
54361,818956,1170,49,ground
54361,818956,1219,86,<eps>
54361,818956,1305,8,the
54361,818956,1313,36,wind
54361,818956,1349,7,or
54361,818956,1356,47,birds
54361,818956,1403,30,carry
54361,818956,1433,39,seeds
54361,818956,1472,12,to
54361,818956,1484,18,new
54361,818956,1502,49,places
54361,818956,1551,54,nearby
54361,818956,1605,11,or
54361,818956,1616,28,far
54361,818956,1644,40,away
54361,818956,1684,75,<eps>
54361,818956,1759,38,water
54361,818956,1797,16,can
54361,818956,1813,24,take
54361,818956,1837,31,seeds
54361,818956,1868,11,on
54361,818956,1879,6,a
54361,818956,1885,43,journey
54361,818956,1928,51,<eps>
54361,818956,1979,30,some
54361,818956,2009,32,animals
54361,818956,2041,28,hide
54361,818956,2069,33,seeds
54361,818956,2102,8,in
54361,818956,2110,9,the
54361,818956,2119,50,ground
54361,818956,2169,53,<eps>
54361,818956,2222,36,seeds
54361,818956,2258,17,can
54361,818956,2275,29,stick
54361,818956,2304,10,to
54361,818956,2314,11,an
54361,818956,2325,40,animal's
54361,818956,2365,44,fur
54361,818956,2409,4,<eps>
54361,818956,2413,17,or
54361,818956,2430,14,to
54361,818956,2444,4,a
54361,818956,2448,47,person's
54361,818956,2495,68,socks
54361,818956,2563,73,<eps>
54361,818956,2636,13,when
54361,818956,2649,8,the
54361,818956,2657,33,seeds
54361,818956,2690,27,fall
54361,818956,2717,11,on
54361,818956,2728,8,the
54361,818956,2736,56,ground
54361,818956,2792,28,<eps>
54361,818956,2820,13,they
54361,818956,2833,28,wait
54361,818956,2861,15,for
54361,818956,2876,29,sun
54361,818956,2905,16,and
54361,818956,2921,31,water
54361,818956,2952,12,to
54361,818956,2964,47,grow
54361,818956,3011,213,<eps>
54365,819002,0,190,<eps>
54365,819002,190,24,how
54365,819002,214,13,do
54365,819002,227,40,plants
54365,819002,267,31,find
54365,819002,298,63,homes
54365,819002,361,14,<eps>
54365,819002,375,11,i
54365,819002,386,25,saw
54365,819002,411,4,a
54365,819002,415,39,flower
54365,819002,454,36,growing
54365,819002,490,6,in
54365,819002,496,7,a
54365,819002,503,72,sidewalk
54365,819002,575,44,<eps>
54365,819002,619,9,i
54365,819002,628,33,wondered
54365,819002,661,15,how
54365,819002,676,8,the
54365,819002,684,35,plant
54365,819002,719,30,got
54365,819002,749,36,there
54365,819002,785,107,<eps>
54365,819002,892,42,seeds
54365,819002,934,45,travel
54365,819002,979,9,in
54365,819002,988,32,different
54365,819002,1020,56,ways
54365,819002,1076,24,<eps>
54365,819002,1100,33,some
54365,819002,1133,44,seeds
54365,819002,1177,29,just
54365,819002,1206,27,drop
54365,819002,1233,12,to
54365,819002,1245,7,the
54365,819002,1252,55,ground
54365,819002,1307,36,<eps>
54365,819002,1343,9,the
54365,819002,1352,38,wind
54365,819002,1390,9,or
54365,819002,1399,40,birds
54365,819002,1439,35,carry
54365,819002,1474,54,seeds
54365,819002,1528,14,<eps>
54365,819002,1542,13,to
54365,819002,1555,18,new
54365,819002,1573,60,places
54365,819002,1633,49,nearby
54365,819002,1682,10,or
54365,819002,1692,31,far
54365,819002,1723,47,away
54365,819002,1770,68,<eps>
54365,819002,1838,32,water
54365,819002,1870,15,can
54365,819002,1885,27,take
54365,819002,1912,39,seeds
54365,819002,1951,10,on
54365,819002,1961,8,a
54365,819002,1969,55,journey
54365,819002,2024,19,<eps>
54365,819002,2043,25,some
54365,819002,2068,46,animals
54365,819002,2114,33,hide
54365,819002,2147,36,seeds
54365,819002,2183,6,in
54365,819002,2189,9,the
54365,819002,2198,61,ground
54365,819002,2259,3,<eps>
54365,819002,2262,35,seeds
54365,819002,2297,19,can
54365,819002,2316,29,stick
54365,819002,2345,13,to
54365,819002,2358,11,an
54365,819002,2369,45,animal's
54365,819002,2414,44,fur
54365,819002,2458,11,or
54365,819002,2469,17,to
54365,819002,2486,4,a
54365,819002,2490,51,person's
54365,819002,2541,56,socks
54365,819002,2597,64,<eps>
54365,819002,2661,10,when
54365,819002,2671,7,the
54365,819002,2678,33,seeds
54365,819002,2711,25,fall
54365,819002,2736,10,on
54365,819002,2746,6,the
54365,819002,2752,53,ground
54365,819002,2805,12,they
54365,819002,2817,27,wait
54365,819002,2844,11,for
54365,819002,2855,50,sun
54365,819002,2905,14,and
54365,819002,2919,28,water
54365,819002,2947,13,to
54365,819002,2960,39,grow
54365,819002,2999,55,<eps>
54366,819005,0,173,<eps>
54366,819005,173,22,how
54366,819005,195,16,do
54366,819005,211,43,plants
54366,819005,254,41,find
54366,819005,295,68,homes
54366,819005,363,7,<eps>
54366,819005,370,15,i
54366,819005,385,35,saw
54366,819005,420,5,a
54366,819005,425,58,flower
54366,819005,483,56,growing
54366,819005,539,11,in
54366,819005,550,5,a
54366,819005,555,97,sidewalk
54366,819005,652,10,<eps>
54366,819005,662,19,i
54366,819005,681,38,wondered
54366,819005,719,21,how
54366,819005,740,9,the
54366,819005,749,37,plant
54366,819005,786,32,got
54366,819005,818,37,there
54366,819005,855,63,<eps>
54366,819005,918,45,seeds
54366,819005,963,45,travel
54366,819005,1008,18,in
54366,819005,1026,38,different
54366,819005,1064,52,ways
54366,819005,1116,13,<eps>
54366,819005,1129,34,some
54366,819005,1163,47,seeds
54366,819005,1210,37,just
54366,819005,1247,28,drop
54366,819005,1275,12,to
54366,819005,1287,17,the
54366,819005,1304,59,ground
54366,819005,1363,58,<eps>
54366,819005,1421,14,the
54366,819005,1435,46,wind
54366,819005,1481,3,<eps>
54366,819005,1484,17,or
54366,819005,1501,37,birds
54366,819005,1538,33,carry
54366,819005,1571,39,seeds
54366,819005,1610,12,to
54366,819005,1622,24,new
54366,819005,1646,69,places
54366,819005,1715,4,<eps>
54366,819005,1719,62,nearby
54366,819005,1781,17,or
54366,819005,1798,31,far
54366,819005,1829,49,away
54366,819005,1878,53,<eps>
54366,819005,1931,32,water
54366,819005,1963,25,can
54366,819005,1988,26,take
54366,819005,2014,36,seeds
54366,819005,2050,15,on
54366,819005,2065,5,a
54366,819005,2070,54,journey
54366,819005,2124,39,<eps>
54366,819005,2163,33,some
54366,819005,2196,55,animals
54366,819005,2251,32,hide
54366,819005,2283,44,seeds
54366,819005,2327,9,in
54366,819005,2336,9,the
54366,819005,2345,51,ground
54366,819005,2396,38,<eps>
54366,819005,2434,44,seeds
54366,819005,2478,26,can
54366,819005,2504,31,stick
54366,819005,2535,13,to
54366,819005,2548,14,an
54366,819005,2562,54,animal's
54366,819005,2616,49,fur
54366,819005,2665,31,or
54366,819005,2696,24,to
54366,819005,2720,7,a
54366,819005,2727,49,person's
54366,819005,2776,59,socks
54366,819005,2835,81,<eps>
54366,819005,2916,18,when
54366,819005,2934,8,the
54366,819005,2942,38,seeds
54366,819005,2980,36,fall
54366,819005,3016,14,on
54366,819005,3030,10,the
54366,819005,3040,58,ground
54366,819005,3098,4,<eps>
54366,819005,3102,35,they
54366,819005,3137,30,wait
54366,819005,3167,30,for
54366,819005,3197,35,sun
54366,819005,3232,12,and
54366,819005,3244,35,water
54366,819005,3279,17,to
54366,819005,3296,44,grow
54366,819005,3340,457,<eps>
54367,819008,0,40,<eps>
54367,819008,40,89,<backoff1>
54367,819008,129,1928,<eps>
54367,819008,2057,29,how
54367,819008,2086,17,do
54367,819008,2103,40,plants
54367,819008,2143,31,find
54367,819008,2174,67,homes
54367,819008,2241,68,<eps>
54367,819008,2309,18,i
54367,819008,2327,27,saw
54367,819008,2354,5,a
54367,819008,2359,48,flower
54367,819008,2407,50,growing
54367,819008,2457,12,in
54367,819008,2469,5,a
54367,819008,2474,90,sidewalk
54367,819008,2564,40,<eps>
54367,819008,2604,18,i
54367,819008,2622,40,wondered
54367,819008,2662,22,how
54367,819008,2684,14,the
54367,819008,2698,31,plant
54367,819008,2729,35,got
54367,819008,2764,45,there
54367,819008,2809,76,<eps>
54367,819008,2885,44,seeds
54367,819008,2929,39,travel
54367,819008,2968,13,in
54367,819008,2981,45,different
54367,819008,3026,60,ways
54367,819008,3086,47,<eps>
54367,819008,3133,35,some
54367,819008,3168,52,seeds
54367,819008,3220,33,just
54367,819008,3253,28,drop
54367,819008,3281,11,to
54367,819008,3292,11,the
54367,819008,3303,70,ground
54367,819008,3373,57,<eps>
54367,819008,3430,13,the
54367,819008,3443,49,wind
54367,819008,3492,12,or
54367,819008,3504,49,birds
54367,819008,3553,38,carry
54367,819008,3591,41,seeds
54367,819008,3632,13,to
54367,819008,3645,23,new
54367,819008,3668,56,places
54367,819008,3724,69,nearby
54367,819008,3793,13,or
54367,819008,3806,28,far
54367,819008,3834,52,away
54367,819008,3886,111,<eps>
54367,819008,3997,50,water
54367,819008,4047,21,can
54367,819008,4068,25,take
54367,819008,4093,34,seeds
54367,819008,4127,8,on
54367,819008,4135,7,a
54367,819008,4142,133,journey
54367,819008,4275,36,<eps>
54367,819008,4311,34,some
54367,819008,4345,60,animals
54367,819008,4405,45,hide
54367,819008,4450,60,seeds
54367,819008,4510,13,<eps>
54367,819008,4523,17,in
54367,819008,4540,9,the
54367,819008,4549,74,ground
54367,819008,4623,108,<eps>
54367,819008,4731,57,seeds
54367,819008,4788,25,can
54367,819008,4813,30,stick
54367,819008,4843,9,to
54367,819008,4852,13,an
54367,819008,4865,49,animal's
54367,819008,4914,57,fur
54367,819008,4971,37,<eps>
54367,819008,5008,30,or
54367,819008,5038,13,to
54367,819008,5051,4,a
54367,819008,5055,48,person's
54367,819008,5103,57,socks
54367,819008,5160,177,<eps>
54367,819008,5337,15,when
54367,819008,5352,13,the
54367,819008,5365,33,seeds
54367,819008,5398,30,fall
54367,819008,5428,10,on
54367,819008,5438,8,the
54367,819008,5446,68,ground
54367,819008,5514,5,<eps>
54367,819008,5519,22,they
54367,819008,5541,34,wait
54367,819008,5575,22,for
54367,819008,5597,57,sun
54367,819008,5654,3,<eps>
54367,819008,5657,23,and
54367,819008,5680,49,water
54367,819008,5729,20,to
54367,819008,5749,50,grow
54367,819008,5799,357,<eps>
54370,819033,0,101,<eps>
54370,819033,101,14,how
54370,819033,115,11,do
54370,819033,126,35,plants
54370,819033,161,27,find
54370,819033,188,65,homes
54370,819033,253,51,<eps>
54370,819033,304,4,i
54370,819033,308,24,saw
54370,819033,332,4,a
54370,819033,336,67,flower
54370,819033,403,50,growing
54370,819033,453,11,in
54370,819033,464,5,a
54370,819033,469,70,sidewalk
54370,819033,539,37,<eps>
54370,819033,576,6,i
54370,819033,582,38,wondered
54370,819033,620,14,how
54370,819033,634,10,the
54370,819033,644,31,plant
54370,819033,675,27,got
54370,819033,702,30,there
54370,819033,732,77,<eps>
54370,819033,809,47,seeds
54370,819033,856,41,travel
54370,819033,897,9,in
54370,819033,906,30,different
54370,819033,936,55,ways
54370,819033,991,57,<eps>
54370,819033,1048,28,some
54370,819033,1076,40,seeds
54370,819033,1116,30,just
54370,819033,1146,26,drop
54370,819033,1172,12,to
54370,819033,1184,10,the
54370,819033,1194,54,ground
54370,819033,1248,39,<eps>
54370,819033,1287,8,the
54370,819033,1295,35,wind
54370,819033,1330,7,or
54370,819033,1337,32,birds
54370,819033,1369,36,carry
54370,819033,1405,41,seeds
54370,819033,1446,12,to
54370,819033,1458,20,new
54370,819033,1478,50,places
54370,819033,1528,65,nearby
54370,819033,1593,3,<eps>
54370,819033,1596,24,or
54370,819033,1620,32,far
54370,819033,1652,56,away
54370,819033,1708,75,<eps>
54370,819033,1783,43,water
54370,819033,1826,17,can
54370,819033,1843,26,take
54370,819033,1869,40,seeds
54370,819033,1909,14,on
54370,819033,1923,6,a
54370,819033,1929,52,journey
54370,819033,1981,58,<eps>
54370,819033,2039,31,some
54370,819033,2070,40,animals
54370,819033,2110,39,hide
54370,819033,2149,34,seeds
54370,819033,2183,12,in
54370,819033,2195,7,the
54370,819033,2202,56,ground
54370,819033,2258,72,<eps>
54370,819033,2330,40,seeds
54370,819033,2370,16,can
54370,819033,2386,36,stick
54370,819033,2422,13,to
54370,819033,2435,12,an
54370,819033,2447,44,animal's
54370,819033,2491,53,fur
54370,819033,2544,16,<eps>
54370,819033,2560,11,or
54370,819033,2571,15,to
54370,819033,2586,6,a
54370,819033,2592,45,person's
54370,819033,2637,62,socks
54370,819033,2699,79,<eps>
54370,819033,2778,15,when
54370,819033,2793,8,the
54370,819033,2801,37,seeds
54370,819033,2838,34,fall
54370,819033,2872,10,on
54370,819033,2882,8,the
54370,819033,2890,53,ground
54370,819033,2943,28,<eps>
54370,819033,2971,13,they
54370,819033,2984,24,wait
54370,819033,3008,9,for
54370,819033,3017,36,sun
54370,819033,3053,13,and
54370,819033,3066,39,water
54370,819033,3105,12,to
54370,819033,3117,47,grow
54370,819033,3164,154,<eps>
54370,819033,3318,60,<backoff>
54370,819033,3378,57,<eps>
